,PARTNER NAME,COUNTRY,WEEK,DEPARTMENT,ITEM CODE(16 DIGITS),CLASSNAME,SEASON,STYLE NAME,COLOUR NAME,DESCRIPTION,ORIGINAL RRP,SALES VALUE LAST WEEK LOCAL,SALES UNITS LAST WEEK,STORE STOCK UNITS
1949,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040484,DMT - LFASH,AW21,TOILS,BLACK484,MIXED MATERIAL RUNNER,116000.0,0.0,0.0,1.0
1950,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040484,DMT - LFASH,AW21,TOILS,BLACK484,MIXED MATERIAL RUNNER,0.0,0.0,0.0,0.0
1951,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040484,DMT - LFASH,AW21,TOILS,BLACK484,MIXED MATERIAL RUNNER,116000.0,0.0,0.0,1.0
1952,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040484,DMT - LFASH,AW21,TOILS,BLACK484,MIXED MATERIAL RUNNER,0.0,0.0,0.0,0.0
1953,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040494,DMT - LFASH,AW21,TOILS,NAVY494,MIXED MATERIAL RUNNER,232000.0,0.0,0.0,2.0
1954,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0483510590040494,DMT - LFASH,AW21,TOILS,NAVY494,MIXED MATERIAL RUNNER,232000.0,0.0,0.0,2.0
1955,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,318000.0,0.0,0.0,2.0
1956,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,795000.0,0.0,0.0,5.0
1957,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,318000.0,0.0,0.0,2.0
1958,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,1272000.0,0.0,0.0,8.0
1959,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,1590000.0,0.0,0.0,10.0
1960,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,636000.0,0.0,0.0,4.0
1961,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,1431000.0,0.0,0.0,9.0
1962,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,795000.0,0.0,0.0,5.0
1963,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,954000.0,0.0,0.0,6.0
1964,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,1908000.0,0.0,0.0,12.0
1965,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008350,DM CS - SFASH,AW22,BART,350TAN-SUEDE,MOCCASIN LOAFER,954000.0,0.0,0.0,6.0
1966,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,159000.0,0.0,0.0,1.0
1967,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,636000.0,0.0,0.0,4.0
1968,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0274506380008164,DM CS - SFASH,AW22,BART,164NAVY-SUEDE,MOCCASIN LOAFER,795000.0,0.0,0.0,5.0
1969,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0106503940006166,DL CA - SPORT,SS19,ESWYN,166NAVY,MODERN PLIMSOLL,0.0,0.0,0.0,0.0
1970,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0106503940006166,DL CA - SPORT,SS19,ESWYN,166NAVY,MODERN PLIMSOLL,0.0,0.0,0.0,0.0
1971,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0106503940006166,DL CA - SPORT,SS19,ESWYN,166NAVY,MODERN PLIMSOLL,0.0,0.0,0.0,0.0
1972,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0106503940006166,DL CA - SPORT,SS19,ESWYN,166NAVY,MODERN PLIMSOLL,0.0,0.0,0.0,0.0
1973,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520108484,DM FS - LFASH,AW22,SHAI,484BLACK,MONK STRAP,1896000.0,0.0,0.0,12.0
1974,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520108484,DM FS - LFASH,AW22,SHAI,484BLACK,MONK STRAP,1106000.0,0.0,0.0,7.0
1975,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520108484,DM FS - LFASH,AW22,SHAI,484BLACK,MONK STRAP,158000.0,0.0,0.0,1.0
1976,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0277509520108484,DM FS - LFASH,AW22,SHAI,484BLACK,MONK STRAP,1106000.0,0.0,0.0,7.0
1977,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES ACCESSORIES,2074510000000000,DA UM - UMBRELLAS,AW22,UMONO,028BLACK-SYNTHET,MONO PRINT UMBRELLA,0.0,0.0,0.0,0.0
1978,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067493,DL DS-HIGHFASHION,AW22,MILLIE,493TAUPE,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1979,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067493,DL DS-HIGHFASHION,AW22,MILLIE,493TAUPE,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1980,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067493,DL DS-HIGHFASHION,AW22,MILLIE,493TAUPE,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1981,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067493,DL DS-HIGHFASHION,AW22,MILLIE,493TAUPE,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1982,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067484,DL DS-HIGHFASHION,AW22,MILLIE,484BLACK,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1983,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067484,DL DS-HIGHFASHION,AW22,MILLIE,484BLACK,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1984,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067484,DL DS-HIGHFASHION,AW22,MILLIE,484BLACK,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1985,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,0087503940067484,DL DS-HIGHFASHION,AW22,MILLIE,484BLACK,MULE TOECAP DETAILING SAN,0.0,0.0,0.0,0.0
1986,SMARTMARTLTD,NIGERIA,31.0,DUNE SHOE CARE,2005500000000000,SC CL / CLEAN,AW21,MULTI BRUSH,NONE000,MULTI BRUSH,0.0,0.0,0.0,0.0
1987,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027510000000000,DL - SP - SLIP ONS,AW20,ESMEY DI,596ROSE GOLD,MULTI LACE UP TRAINER,0.0,0.0,0.0,0.0
1988,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027510000000000,DL - SP - SLIP ONS,AW20,ESMEY DI,596ROSE GOLD,MULTI LACE UP TRAINER,0.0,0.0,0.0,0.0
1989,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027510000000000,DL - SP - SLIP ONS,AW20,ESMEY DI,596ROSE GOLD,MULTI LACE UP TRAINER,0.0,0.0,0.0,0.0
1990,SMARTMARTLTD,NIGERIA,31.0,DUNE LADIES,2027510000000000,DL - SP - SLIP ONS,AW20,ESMEY DI,596ROSE GOLD,MULTI LACE UP TRAINER,0.0,0.0,0.0,0.0
1991,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520002514,DM FB - SFASH,AW22,MARKET,514DARK BROWN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
1992,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520002514,DM FB - SFASH,AW22,MARKET,514DARK BROWN,NATURAL SOLE CHELSEA,316000.0,0.0,0.0,2.0
1993,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014330,DM FB - SFASH,AW22,MASONS,330BROWN,NATURAL SOLE CHELSEA,162000.0,0.0,0.0,1.0
1994,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014330,DM FB - SFASH,AW22,MASONS,330BROWN,NATURAL SOLE CHELSEA,0.0,0.0,0.0,0.0
1995,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014330,DM FB - SFASH,AW22,MASONS,330BROWN,NATURAL SOLE CHELSEA,324000.0,0.0,0.0,2.0
1996,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520002514,DM FB - SFASH,AW22,MARKET,514DARK BROWN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
1997,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014164,DM FB - SFASH,AW22,MASONS,164NAVY-SUEDE,NATURAL SOLE CHELSEA,0.0,0.0,0.0,0.0
1998,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014164,DM FB - SFASH,AW22,MASONS,164NAVY-SUEDE,NATURAL SOLE CHELSEA,262000.0,0.0,0.0,2.0
1999,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014164,DM FB - SFASH,AW22,MASONS,164NAVY-SUEDE,NATURAL SOLE CHELSEA,262000.0,0.0,0.0,2.0
2000,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014330,DM FB - SFASH,AW22,MASONS,330BROWN,NATURAL SOLE CHELSEA,0.0,0.0,0.0,0.0
2001,SMARTMARTLTD,NIGERIA,31.0,DUNE MENS,0477509520014164,DM FB - SFASH,AW22,MASONS,164NAVY-SUEDE,NATURAL SOLE CHELSEA,0.0,0.0,0.0,0.0
2002,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0477509520002511,DM FB - SFASH,AW22,MARKET,511TAN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
2003,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0477509520002514,DM FB - SFASH,AW22,MARKET,514DARK BROWN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
2004,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0477509520002511,DM FB - SFASH,AW22,MARKET,511TAN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
2005,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0477509520002511,DM FB - SFASH,AW22,MARKET,511TAN,NATURAL SOLE CHELSEA,158000.0,0.0,0.0,1.0
2006,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0477509520002511,DM FB - SFASH,AW22,MARKET,511TAN,NATURAL SOLE CHELSEA,0.0,0.0,0.0,0.0
2007,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,360000.0,0.0,0.0,2.0
2008,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,720000.0,0.0,0.0,4.0
2009,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,900000.0,0.0,0.0,5.0
2010,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2011,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,900000.0,0.0,0.0,5.0
2012,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2013,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,1080000.0,0.0,0.0,6.0
2014,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2015,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2016,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2017,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,360000.0,0.0,0.0,2.0
2018,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001509,DMFB-LFASH,AW22,MALL,509BROWN-LEATHER,NATURAL SOLE CHUKKA B,360000.0,0.0,0.0,2.0
2019,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2020,SMARTMARTLTD,NIGERIA,32.0,DUNE MENS,0939509520001511,DMFB-LFASH,AW22,MALL,511TAN-LEATHER,NATURAL SOLE CHUKKA B,540000.0,0.0,0.0,3.0
2021,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,462000.0,0.0,0.0,3.0
2022,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2023,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,154000.0,0.0,0.0,1.0
2024,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,308000.0,0.0,0.0,2.0
2025,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2026,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028183,DL OC-OCCASION,SS21,CASIS,183BLUE-SYNTHETI,NEW BROOCH SLINGBACK,154000.0,0.0,0.0,1.0
2027,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028183,DL OC-OCCASION,SS21,CASIS,183BLUE-SYNTHETI,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2028,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028183,DL OC-OCCASION,SS21,CASIS,183BLUE-SYNTHETI,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2029,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028383,DL OC-OCCASION,AW22,CASIS,383SILVER-REPTIL,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2030,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028183,DL OC-OCCASION,SS21,CASIS,183BLUE-SYNTHETI,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2031,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028392,DL OC-OCCASION,SS21,CASIS,392GOLD-FABRIC,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2032,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028392,DL OC-OCCASION,SS21,CASIS,392GOLD-FABRIC,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2033,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028392,DL OC-OCCASION,SS21,CASIS,392GOLD-FABRIC,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2034,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028392,DL OC-OCCASION,SS21,CASIS,392GOLD-FABRIC,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
2035,SMARTMARTLTD,NIGERIA,32.0,DUNE LADIES,0094503940028392,DL OC-OCCASION,SS21,CASIS,392GOLD-FABRIC,NEW BROOCH SLINGBACK,0.0,0.0,0.0,0.0
